,user_id,rating,timestamp,age,gender,occupation,zip_code,movie_id,movie_title,release_date,IMDb_URL,movie_type,Unnamed: 12
321,786,3,23-12-97 02:16,36,F,science,01754,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
322,795,2,02-01-98 20:51,30,M,science,08610,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
323,819,4,06-01-98 16:57,59,M,litteraire,40205,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
324,828,3,27-03-98 22:09,28,M,litteraire,85282,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
325,833,4,24-09-97 20:46,34,M,litteraire,90019,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
326,859,4,26-01-98 00:59,18,F,autre,06492,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
327,870,3,09-03-98 02:13,22,M,education,65203,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
328,877,4,21-12-97 04:09,30,M,autre,77504,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
329,884,5,14-10-97 20:09,44,M,science,55337,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
330,889,4,22-11-97 06:39,24,M,autre,78704,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
331,911,5,17-04-98 19:04,37,F,litteraire,53210,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
332,914,3,10-02-98 14:52,44,F,autre,08105,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
333,918,5,07-04-98 22:28,40,M,science,70116,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
334,15,2,13-11-97 21:12,49,F,education,97301,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
335,79,5,30-03-98 15:25,39,F,litteraire,03755,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
336,310,5,13-11-97 15:47,37,M,education,91711,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
337,247,4,20-04-98 14:09,28,M,science,20770,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
338,132,4,30-03-98 17:29,24,M,autre,94612,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
339,344,5,13-03-98 18:41,30,F,litteraire,94117,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
340,385,2,13-11-97 16:54,36,M,litteraire,10003,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
341,420,5,31-03-98 15:11,53,M,education,02140,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
342,444,5,18-03-98 18:56,51,F,litteraire,53202,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
343,468,4,26-09-97 13:23,28,M,science,02341,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
344,499,5,24-12-97 20:52,42,M,science,75006,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
345,756,4,24-09-97 19:27,30,F,autre,90247,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
346,782,3,02-04-98 06:55,21,F,audiovisuel,33205,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
347,844,4,20-10-97 21:04,22,M,science,95662,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
348,883,5,04-04-98 12:24,49,M,litteraire,50266,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
349,936,4,07-02-98 06:15,24,M,autre,32789,251,Shall We Dance? (1996),11-juil-97,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Comedy,
350,253,4,03-04-98 18:29,26,F,litteraire,22903,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
351,62,3,12-11-97 22:57,27,F,litteraire,97214,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
352,224,4,21-02-98 23:27,31,F,education,43512,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
353,119,5,20-09-97 18:53,32,M,science,67401,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
354,97,5,08-01-98 05:54,43,M,audiovisuel,98006,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
355,10,5,26-10-97 18:51,53,M,litteraire,90703,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
356,178,4,22-12-97 21:47,26,M,autre,49512,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
357,25,4,26-01-98 22:04,39,M,science,55107,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
358,72,5,20-11-97 14:55,48,F,litteraire,73034,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
359,42,3,03-12-97 00:07,30,M,litteraire,17870,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
360,243,4,20-11-97 01:08,33,M,education,60201,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
361,216,5,22-11-97 21:22,22,M,science,02215,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
362,44,3,01-11-97 01:24,26,M,autre,46260,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
363,19,3,21-01-98 19:58,40,M,litteraire,02138,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
364,232,4,27-02-98 03:22,45,M,science,99709,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
365,16,5,24-10-97 20:14,21,M,audiovisuel,10309,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
366,180,5,17-10-97 22:25,22,F,litteraire,60202,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
367,236,3,17-03-98 06:37,44,F,litteraire,53214,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
368,114,3,04-12-97 18:35,27,M,science,75013,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
369,116,4,01-02-98 05:12,40,M,sante,97232,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
370,235,4,11-03-98 22:32,37,M,education,22973,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
371,118,5,27-09-97 18:32,21,M,litteraire,90210,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
372,156,3,22-02-98 22:14,25,M,education,08360,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
373,24,5,27-09-97 01:31,21,F,audiovisuel,94533,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
374,51,3,30-12-97 16:18,28,M,education,16509,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
375,98,3,25-11-97 23:01,49,F,autre,90291,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
376,228,4,08-03-98 20:21,21,F,education,22003,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
377,325,4,02-04-98 01:08,48,M,autre,02139,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
378,328,4,29-01-98 01:30,51,M,litteraire,06779,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
379,322,5,12-02-98 20:05,20,M,education,50613,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
380,332,5,24-02-98 22:44,20,M,education,40504,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
381,329,4,04-04-98 02:17,48,M,education,01720,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
382,334,4,02-04-98 19:44,32,M,litteraire,30002,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
383,339,4,27-03-98 21:17,35,M,litteraire,37901,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
384,343,5,09-10-97 14:01,43,M,science,30093,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
385,347,5,09-12-97 07:52,18,M,education,90210,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
386,361,3,13-11-97 16:59,22,M,education,44074,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
387,401,3,27-03-98 21:16,46,F,sante,84107,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
388,411,4,27-03-98 21:53,34,M,education,44691,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
389,426,4,13-11-97 18:15,55,M,education,01602,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
390,454,3,12-12-97 20:49,57,M,autre,97330,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
391,456,3,06-12-97 02:03,24,M,autre,31820,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
392,462,5,01-02-98 20:37,19,F,education,02918,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
393,479,4,13-11-97 22:42,30,M,education,55409,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
394,488,3,30-03-98 21:44,48,M,autre,21012,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
395,508,4,02-01-98 18:58,27,M,commerce,19382,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
396,527,3,13-11-97 21:27,33,M,litteraire,12180,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
397,553,4,19-11-97 14:21,58,M,education,62901,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
398,583,5,13-11-97 01:27,44,M,science,29631,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
399,608,5,24-11-97 21:03,22,M,autre,10003,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
400,618,4,31-03-98 02:04,15,F,education,44212,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
401,627,4,14-11-97 18:02,24,M,science,08034,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
402,632,3,13-11-97 21:47,18,M,education,55454,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
403,663,4,10-03-98 01:37,26,M,autre,19341,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
404,664,3,10-10-97 22:54,30,M,science,94115,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
405,693,3,28-09-97 21:36,43,F,sante,85210,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
406,715,4,04-10-97 11:23,21,M,autre,91206,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
407,719,4,12-11-97 18:50,37,F,autre,V0R2H,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
408,748,3,13-11-97 21:01,28,M,litteraire,94720,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
409,788,3,30-11-97 05:44,51,M,litteraire,05779,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
410,806,3,17-12-97 19:48,27,M,commerce,11217,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
411,823,5,02-11-97 02:56,27,M,audiovisuel,50322,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
412,840,5,29-03-98 21:00,39,M,audiovisuel,55406,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
413,862,5,12-11-97 03:23,25,M,autre,13820,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
414,868,4,17-10-97 17:06,21,M,science,55303,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
415,867,4,21-11-97 02:21,24,M,science,92507,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
416,890,3,23-12-97 22:23,32,M,education,97301,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
417,899,4,06-01-98 21:14,32,M,autre,55116,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
418,903,5,01-04-98 21:32,28,M,education,20850,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
419,912,5,04-10-97 11:58,51,M,autre,06512,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
420,913,4,10-12-97 03:50,27,M,education,76201,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
421,922,2,01-04-98 17:22,29,F,litteraire,21114,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
422,940,4,27-01-98 17:22,32,M,litteraire,02215,655,Stand by Me (1986),01-janv-86,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Adventure-Comedy-Drama,
423,159,1,05-01-98 19:02,23,F,education,55346,67,Ace Ventura: Pet Detective (1994),01-janv-94,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994),Comedy,
424,346,3,26-09-97 09:09,34,M,autre,76059,67,Ace Ventura: Pet Detective (1994),01-janv-94,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994),Comedy,
425,337,4,26-09-97 01:17,37,M,science,10522,67,Ace Ventura: Pet Detective (1994),01-janv-94,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994),Comedy,
426,442,3,29-12-97 09:50,22,M,education,85282,67,Ace Ventura: Pet Detective (1994),01-janv-94,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994),Comedy,
427,554,3,09-10-97 04:05,32,M,science,62901,67,Ace Ventura: Pet Detective (1994),01-janv-94,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994),Comedy,
428,622,1,21-12-97 02:31,25,M,science,14850,67,Ace Ventura: Pet Detective (1994),01-janv-94,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994),Comedy,
429,932,2,30-03-98 09:53,58,M,education,06437,67,Ace Ventura: Pet Detective (1994),01-janv-94,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994),Comedy,
430,186,4,04-04-98 19:21,39,F,autre,06437,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
431,278,5,30-03-98 21:57,37,F,litteraire,30033,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
432,284,4,20-01-98 20:45,40,M,autre,92629,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
433,242,5,17-11-97 04:35,33,M,education,31404,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
434,155,5,12-11-97 21:45,32,F,autre,11217,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
435,112,5,30-03-98 23:16,30,M,commerce,60613,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
436,133,4,22-03-98 17:43,53,M,science,78602,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
437,197,2,01-04-98 05:39,55,M,autre,75094,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
438,171,3,27-03-98 21:36,48,F,education,78750,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
439,48,4,13-11-97 15:16,45,M,litteraire,12550,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
440,29,4,22-12-97 19:58,41,M,science,94043,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
441,47,4,13-11-97 16:38,53,M,commerce,07102,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
442,220,4,04-12-97 01:07,30,M,litteraire,78205,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
443,31,3,08-12-97 02:23,24,M,audiovisuel,10003,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
444,316,4,30-11-97 01:24,43,F,autre,77009,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
445,319,4,19-11-97 21:38,38,M,science,22030,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
446,39,3,01-04-98 03:12,41,M,audiovisuel,01040,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
447,338,4,13-11-97 16:12,39,F,litteraire,59717,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
448,380,4,22-01-98 14:03,32,M,science,55117,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
449,400,3,24-01-98 21:10,33,F,litteraire,78213,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
450,413,4,19-11-97 19:46,55,M,education,78212,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
451,419,5,13-11-97 15:34,37,M,litteraire,43215,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
452,446,3,17-11-97 17:11,57,M,education,60201,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
453,466,5,19-03-98 05:10,22,M,education,90804,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
454,469,4,13-11-97 19:47,60,M,education,78628,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
455,507,5,15-03-98 12:24,18,F,litteraire,28450,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
456,567,3,18-12-97 06:25,24,M,audiovisuel,10003,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
457,611,5,03-04-98 20:42,46,M,litteraire,77008,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
458,615,4,13-11-97 18:59,38,M,education,27705,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
459,683,3,22-04-98 23:05,42,M,litteraire,23509,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
460,750,4,13-11-97 18:31,28,M,litteraire,32303,306,Mrs. Brown(Her Majesty Mrs. Brown)(1997),01-janv-97,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),Drama-Romance,
